Time (s),Bx (µT),Bz (µT)
1.899999976158142,-6.705275058746338,45.612064361572266
1.909999966621399,-6.220054626464844,45.28973388671875
1.9199999570846558,-6.235706806182861,44.71785354614258
1.9299999475479126,-6.397447109222412,44.32273483276367
1.940000057220459,-6.5174479484558105,44.140777587890625
1.9500000476837158,-6.5174479484558105,43.899024963378906
1.9600000381469727,-6.5174479484558105,43.012611389160156
1.9700000286102295,-6.877449989318848,42.24577331542969
1.9800000190734863,-7.284409046173096,41.5985107421875
1.9900000095367432,-7.589628219604492,41.016231536865234
2,-7.83223819732666,40.37156295776367
2.009999990463257,-7.761803150177002,39.025047302246094
2.0199999809265137,-7.7383246421813965,38.341392517089844
2.0299999713897705,-7.7383246421813965,37.6837272644043
2.0399999618530273,-7.675715446472168,36.49837875366211
2.049999952316284,-7.352235317230225,34.40321350097656
2.059999942779541,-7.255712985992432,34.569583892822266
2.069999933242798,-7.120059967041016,33.47261047363281
2.0799999237060547,-6.788753509521484,32.0039176940918
2.0899999141693115,-6.261794090270996,30.8913516998291
2.0999999046325684,-5.9383134841918945,29.44085693359375
2.109999895095825,-4.884394645690918,28.42706871032715
2.119999885559082,-4.169607639312744,26.940181732177734
2.130000114440918,-3.809605360031128,25.35451316833496
2.140000104904175,-3.616560697555542,24.023591995239258
2.1500000953674316,-3.2122106552124023,22.411930084228516
2.1600000858306885,-2.7374250888824463,19.887859344482422
2.1700000762939453,-2.3513355255126953,17.524953842163086
2.180000066757202,-2.085247039794922,15.320616722106934
2.190000057220459,-1.9078547954559326,13.10328197479248
2.200000047683716,-1.5843745470046997,11.249870300292969
2.2100000381469727,-1.3287208080291748,9.126115798950195
2.2200000286102295,-1.2269810438156128,7.043951988220215
2.2300000190734863,-1.2791552543640137,4.561472415924072
2.240000009536743,-1.4252431392669678,1.13798987865448
2.25,-1.344373106956482,-1.6824188232421875
2.259999990463257,-1.0678496360778809,-4.242882251739502
2.2699999809265137,-0.9217618107795715,-6.873530387878418
2.2799999713897705,-1.1095889806747437,-9.636751174926758
2.2899999618530273,-1.7330710887908936,-12.428565979003906
2.299999952316284,-1.6522010564804077,-14.362560272216797
2.309999942779541,-1.9469853639602661,-16.171781539916992
2.319999933242798,-2.3513355255126953,-18.360523223876953
2.3299999237060547,-2.755685806274414,-20.564861297607422
2.3399999141693115,-3.160036325454712,-21.693023681640625
2.3499999046325684,-2.9982962608337402,-23.304685592651367
2.359999895095825,-3.616560935974121,-24.497835159301758
2.369999885559082,-4.310478210449219,-25.62339973449707
2.380000114440918,-4.832220077514648,-26.923128128051758
2.390000104904175,-5.479180812835693,-28.5347900390625
2.4000000953674316,-5.5000505447387695,-29.366615295410156
2.4100000858306885,-6.016575336456299,-30.22963523864746
2.4200000762939453,-6.452229976654053,-31.043264389038086
2.430000066757202,-6.611361503601074,-31.893285751342773
2.440000057220459,-7.096581935882568,-33.26319885253906
2.450000047683716,-7.20353889465332,-33.80388641357422
2.4600000381469727,-7.503540515899658,-35.16080093383789
2.4700000286102295,-7.670498371124268,-36.15639114379883
2.4800000190734863,-7.469627380371094,-36.28376388549805
2.490000009536743,-7.065277099609375,-37.49251174926758
2.5,-6.9531025886535645,-38.118980407714844
2.509999990463257,-6.97658109664917,-38.631072998046875
2.5199999809265137,-6.744405746459961,-39.58247375488281
2.5299999713897705,-6.162662982940674,-40.973182678222656
2.5399999618530273,-6.567013263702393,-40.32851791381836
2.549999952316284,-5.914835453033447,-40.59626007080078
2.559999942779541,-5.403527736663818,-40.90039825439453
2.569999933242798,-5.166135311126709,-41.17074203491211
2.5799999237060547,-5.069612979888916,-41.50086975097656
2.5899999141693115,-4.827003002166748,-41.903785705566406
2.5999999046325684,-4.448739528656006,-42.30670166015625
2.609999895095825,-4.138302803039551,-42.47566604614258
2.619999885559082,-3.791344404220581,-41.7738151550293
2.630000114440918,-3.199167013168335,-39.79562759399414
2.640000104904175,-2.2287261486053467,-40.682044982910156
2.6500000953674316,-1.388721227645874,-40.7236328125
2.6600000858306885,-0.6243687868118286,-40.20894241333008
2.6700000762939453,-0.013930274173617363,-39.52008819580078
2.680000066757202,0.31476736068725586,-39.09117889404297
2.690000057220459,0.7999876737594604,-37.88242721557617
2.700000047683716,1.410426139831543,-37.048004150390625
2.7100000381469727,2.099125862121582,-36.447532653808594
2.7200000286102295,2.8269565105438232,-35.88085174560547
2.7300000190734863,3.5547869205474854,-35.07501983642578
2.740000009536743,4.0400071144104,-34.1080207824707
2.75,4.585227966308594,-33.67911148071289
2.759999990463257,4.916534423828125,-33.04744338989258
2.7699999809265137,4.979143142700195,-32.16362762451172
2.7799999713897705,4.979143142700195,-31.84129524230957
2.7899999618530273,4.979143142700195,-31.440980911254883
2.799999952316284,4.634793281555176,-29.951492309570312
2.809999942779541,4.405226707458496,-28.963699340820312
2.819999933242798,4.533053874969482,-28.76613998413086
2.8299999237060547,4.856534004211426,-27.073896408081055
2.8399999141693115,5.104361534118652,-26.663183212280273
2.8499999046325684,5.401754856109619,-25.685787200927734
2.859999895095825,5.7252349853515625,-24.39645767211914
2.869999885559082,5.9965410232543945,-22.93816375732422
2.880000114440918,5.9965410232543945,-20.601253509521484
2.890000104904175,5.850452899932861,-18.191558837890625
2.9000000953674316,5.375667572021484,-15.930032730102539
2.9100000858306885,5.0104475021362305,-13.723094940185547
2.9200000762939453,5.049578666687012,-11.238016128540039
2.930000066757202,4.8069682121276855,-7.208860397338867
2.940000057220459,4.846099376678467,-3.5306313037872314
2.950000047683716,4.877403736114502,0.34255656599998474
2.9600000381469727,4.934795379638672,4.2859296798706055
2.9700000286102295,5.057404518127441,8.088932991027832
2.9800000190734863,4.814794540405273,12.037505149841309
2.990000009536743,4.504357814788818,15.242632865905762
3,4.509575366973877,18.491952896118164
3.009999990463257,4.6217498779296875,22.240365982055664
3.0199999809265137,4.49131441116333,26.66463851928711
3.0299999713897705,4.814794540405273,29.80738067626953
3.0399999618530273,4.616532325744629,33.729957580566406
3.049999952316284,4.381748199462891,36.690738677978516
3.059999942779541,4.196529865264893,38.915870666503906
3.069999933242798,3.974789619445801,41.632301330566406
3.0799999237060547,4.3791399002075195,43.64687728881836
3.0899999141693115,4.533053874969482,45.91100311279297
3.0999999046325684,4.697402477264404,47.582454681396484
3.109999895095825,4.877403736114502,48.630035400390625
3.119999885559082,4.877403736114502,49.677616119384766
3.130000114440918,4.715663433074951,51.20869445800781
3.140000104904175,4.8539252281188965,52.14189910888672
3.1500000953674316,4.626966953277588,52.47722625732422
3.1600000858306885,3.9539196491241455,52.396644592285156
3.1700000762939453,3.4686994552612305,52.31605911254883
3.180000066757202,3.1400017738342285,53.249263763427734
3.190000057220459,2.816521644592285,53.015316009521484
3.200000047683716,2.3834755420684814,53.017913818359375
3.2100000381469727,1.8486896753311157,53.62358856201172
3.2200000286102295,1.4443395137786865,53.059505462646484
3.2300000190734863,0.8886838555335999,53.324649810791016
3.240000009536743,0.486942321062088,53.31945037841797
3.25,0.1295488476753235,53.158287048339844
3.259999990463257,-0.17045295238494873,52.958126068115234
3.2699999809265137,0.07215720415115356,52.55521011352539
3.2799999713897705,-0.3426279127597809,51.93394088745117
3.2899999618530273,-0.8278481960296631,51.7051887512207
3.299999952316284,-1.281764030456543,51.4244499206543
3.309999942779541,-1.654809832572937,50.76158905029297
3.319999933242798,-1.8165497779846191,50.51983642578125
3.3299999237060547,-2.1895954608917236,50.137718200683594
3.3399999141693115,-2.5443804264068604,50.129920959472656
3.3499999046325684,-2.8391647338867188,50.05713653564453
3.359999895095825,-3.0582964420318604,49.490455627441406
3.369999885559082,-3.0582964420318604,49.6516227722168
3.380000114440918,-3.1261229515075684,49.40727233886719
3.390000104904175,-3.0661227703094482,49.03814697265625
3.4000000953674316,-3.0609052181243896,48.71321487426758
3.4100000858306885,-3.4261245727539062,48.51045608520508
3.4200000762939453,-4.3965654373168945,47.704627990722656
3.430000066757202,-5.823530673980713,46.44389343261719
3.440000057220459,-7.271365642547607,45.38331604003906
3.450000047683716,-8.62267780303955,44.226558685302734
3.4600000381469727,-9.900946617126465,42.170387268066406
3.4700000286102295,-10.709647178649902,38.86648178100586
3.4800000190734863,-11.45573902130127,37.30940628051758
3.490000009536743,-11.807914733886719,36.345008850097656
3.5,-11.912262916564941,35.02188491821289
3.509999990463257,-12.31661319732666,32.4432258605957
3.5199999809265137,-11.58878231048584,31.234479904174805
3.5299999713897705,-11.28095531463623,29.726797103881836
3.5399999618530273,-11.080083847045898,28.193119049072266
3.549999952316284,-10.691386222839355,26.779014587402344
3.559999942779541,-9.8018159866333,25.48968505859375
3.569999933242798,-8.990506172180176,22.874631881713867
3.5799999237060547,-8.583547592163086,21.073209762573242
3.5899999141693115,-8.304415702819824,19.040435791015625
3.5999999046325684,-7.808759689331055,16.58135223388672
3.609999895095825,-6.595709323883057,15.292022705078125
3.619999885559082,-6.441795349121094,14.228845596313477
3.630000114440918,-6.032227516174316,11.980317115783691
3.640000104904175,-5.567876815795898,9.599215507507324
3.6500000953674316,-5.270483493804932,7.930365562438965
3.6600000858306885,-5.108743667602539,6.8022027015686035
3.6700000762939453,-5.531354904174805,5.455685138702393
3.680000066757202,-5.286136150360107,3.5658810138702393
3.690000057220459,-4.952220916748047,1.390136957168579
3.700000047683716,-5.145265579223633,-0.754413366317749
3.7100000381469727,-5.549615859985352,-2.6884078979492188
3.7200000286102295,-5.601789951324463,-4.832958221435547
3.7300000190734863,-5.453093528747559,-6.81114387512207
3.740000009536743,-5.2391791343688965,-9.007683753967285
3.75,-5.085265159606934,-11.765705108642578
3.759999990463257,-5.004395008087158,-13.941449165344238
3.7699999809265137,-5.533963680267334,-16.252365112304688
3.7799999713897705,-5.805269718170166,-17.887420654296875
3.7899999618530273,-5.857443809509277,-19.587465286254883
3.799999952316284,-5.993096828460693,-22.42087173461914
3.809999942779541,-5.750486850738525,-24.274282455444336
3.819999933242798,-5.442658424377441,-25.28287124633789
3.8299999237060547,-5.207874774932861,-26.35384750366211
3.8399999141693115,-5.022656440734863,-27.76015281677246
3.8499999046325684,-4.780045986175537,-29.45499610900879
3.859999895095825,-4.537436008453369,-31.227825164794922
3.869999885559082,-4.169607639312744,-32.439170837402344
3.880000114440918,-3.9322149753570557,-33.32038497924805
3.890000104904175,-3.8513448238372803,-34.14961242675781
3.9000000953674316,-3.770474672317505,-35.277774810791016
3.9100000858306885,-3.608734607696533,-35.84185791015625
3.9200000762939453,-3.4469943046569824,-36.58530044555664
3.930000066757202,-3.2852542400360107,-37.27415466308594
3.940000057220459,-3.141775369644165,-37.9110221862793
3.950000047683716,-3.0609052181243896,-38.79743576049805
3.9600000381469727,-3.1365578174591064,-38.748050689697266
3.9700000286102295,-2.873077869415283,-39.06778335571289
3.9800000190734863,-2.7243812084198,-39.078182220458984
3.990000009536743,-2.823512315750122,-38.748050689697266
4,-2.6617722511291504,-39.3927116394043
4.010000228881836,-2.726990222930908,-38.37892532348633
4.019999980926514,-2.4791626930236816,-38.72465515136719
4.03000020980835,-2.2443785667419434,-39.4005126953125
4.039999961853027,-2.2443785667419434,-39.4966926574707
4.050000190734863,-2.2443785667419434,-39.25494384765625
4.059999942779541,-2.3904664516448975,-39.66825866699219
4.070000171661377,-2.291335344314575,-39.11197280883789
4.079999923706055,-2.2052478790283203,-38.57648468017578
4.090000152587891,-2.2730743885040283,-38.92741012573242
4.099999904632568,-1.706984043121338,-38.92741012573242
4.110000133514404,-1.281764030456543,-38.78704071044922
4.119999885559082,-0.6791516542434692,-37.83563995361328
4.130000114440918,-0.008712846785783768,-37.12858963012695
4.139999866485596,0.5730298161506653,-37.59389114379883
4.150000095367432,1.3008602857589722,-36.3851432800293
4.159999847412109,1.6895582675933838,-36.46052932739258
4.170000076293945,2.0130386352539062,-36.08100891113281
4.179999828338623,2.2582573890686035,-35.14260482788086
4.190000057220459,2.3182578086853027,-34.1626091003418
4.199999809265137,2.0756475925445557,-34.1626091003418
4.210000038146973,1.8330373764038086,-34.03263854980469
4.21999979019165,1.856515884399414,-33.78308868408203
4.230000019073486,2.05216908454895,-33.20341110229492
4.239999771118164,2.135647773742676,-32.02585983276367
4.25,2.2973880767822266,-31.784109115600586
4.260000228881836,2.6469552516937256,-31.417585372924805
4.269999980926514,3.009566307067871,-30.473981857299805
4.28000020980835,3.291307210922241,-28.981895446777344
