Time (s),Fᵧ (N),rᵧ (m)
14.265000343322754,-2.856167793273926,0.1841752529144287
14.270000457763672,-2.850646495819092,0.18378597497940063
14.274999618530273,-2.8468644618988037,0.18339671194553375
14.279999732971191,-2.8431835174560547,0.18305398523807526
14.28499984741211,-2.8377621173858643,0.18272031843662262
14.289999961853027,-2.832240581512451,0.18238665163516998
14.295000076293945,-2.826718807220459,0.18205298483371735
14.300000190734863,-2.821197271347046,0.18167254328727722
14.305000305175781,-2.815675735473633,0.18128326535224915
14.3100004196167,-2.8118977546691895,0.18089400231838226
14.3149995803833,-2.8082165718078613,0.18050473928451538
14.319999694824219,-2.802791118621826,0.1800684630870819
14.324999809265137,-2.7955241203308105,0.1796235740184784
14.329999923706055,-2.7899084091186523,0.17922580242156982
14.335000038146973,-2.7843868732452393,0.17883652448654175
14.34000015258789,-2.778865098953247,0.17844724655151367
14.345000267028809,-2.773343563079834,0.1780579686164856
14.350000381469727,-2.767822027206421,0.17766869068145752
14.354999542236328,-2.7605514526367188,0.17727941274642944
14.359999656677246,-2.7531898021698,0.17684270441532135
14.364999771118164,-2.7458279132843018,0.17639781534671783
14.369999885559082,-2.7402167320251465,0.1759529411792755
14.375,-2.7346951961517334,0.175508052110672
14.380000114440918,-2.727421522140503,0.17506316304206848
14.385000228881836,-2.723564863204956,0.17461828887462616
14.390000343322754,-2.716377019882202,0.17417339980602264
14.395000457763672,-2.709014892578125,0.17372849583625793
14.399999618530273,-2.7034072875976562,0.1732836216688156
14.404999732971191,-2.6961309909820557,0.1728387326002121
14.40999984741211,-2.6905248165130615,0.17239384353160858
14.414999961853027,-2.6832468509674072,0.17194895446300507
14.420000076293945,-2.6741278171539307,0.1714559644460678
14.425000190734863,-2.6666829586029053,0.17095547914505005
14.430000305175781,-2.657562732696533,0.1704549789428711
14.4350004196167,-2.6518781185150146,0.16995447874069214
14.4399995803833,-2.644596815109253,0.16945397853851318
14.444999694824219,-2.637235164642334,0.16895349323749542
14.449999809265137,-2.629873037338257,0.16850142180919647
14.454999923706055,-2.622511148452759,0.16805654764175415
14.460000038146973,-2.616910696029663,0.16756311058998108
14.46500015258789,-2.613151788711548,0.16706259548664093
14.470000267028809,-2.6077077388763428,0.16656209528446198
14.475000381469727,-2.6021859645843506,0.1660616099834442
14.479999542236328,-2.594900131225586,0.16556110978126526
14.484999656677246,-2.589303493499756,0.1650606244802475
14.489999771118164,-2.5837819576263428,0.16456012427806854
14.494999885559082,-2.580026388168335,0.1640596091747284
14.5,-2.5745787620544434,0.16355912387371063
14.505000114440918,-2.5690572261810303,0.16305862367153168
14.510000228881836,-2.561767578125,0.16255813837051392
14.515000343322754,-2.5561742782592773,0.16205763816833496
14.520000457763672,-2.5488834381103516,0.1616063416004181
14.524999618530273,-2.5450611114501953,0.16116146743297577
14.529999732971191,-2.539609432220459,0.16071657836437225
